symbol,date,headline,summary,source,sentiment_label
MA,2026-09-21 09:38:00+00:00,"Mastercard, Google push past passwords",The card network and the tech titan aim to reduce the need for one-time passwords and catalyze more use of biometric payments.,Yahoo,positive
MA,2026-09-17 14:29:00+00:00,Is Small-Business Demand Creating New Growth Levers for Mastercard?,"MA is targeting small-business demand for integrated tools, cybersecurity and premium features to deepen relationships beyond card payments.",Yahoo,positive
MA,2026-09-17 14:00:00+00:00,Alchemy Unlocks AI Agent Purchases Anywhere Mastercard is Accepted Online via AgentCard,"Alchemy, the leading AI developer and infrastructure platform for the onchain economy, today announced that AgentCard will support Mastercard payment credentials through an integration with Mastercard Agent Pay, giving developers a simple way to build AI agents that can safely complete purchases for users online. The integration brings together Alchemy's agent infrastructure and Mastercard's trusted payments network to help agents move beyond recommendations and take action, with user authorizat",Yahoo,positive
MA,2026-09-17 11:15:00+00:00,Analysts See Double-Digit Upside for These 3 Stocks,"Nasdaq, Arista Networks, and Mastercard each hold a Buy consensus with double-digit implied upside, offering analysts' distinct views across exchanges, AI networking, and payments.",Yahoo,positive
MA,2026-09-16 17:08:26+00:00,Mastercard Slips as AI Payments Trade Exclusivity for Scale,Shared agent identity can reduce integration costs while making competing payment networks easier to connect.,Yahoo,positive
MA,2026-09-16 16:12:00+00:00,Visa vs. Mastercard: Which Payment Stock Has More Upside?,"MA edges V on expected EPS growth and strategic expansion in AI and digital assets, supported by Agent Pay, BVNK and value-added services.",Yahoo,positive
MA,2026-09-15 18:48:10+00:00,Stripe’s Shared Payment Token Is Quietly Becoming the Default Money Layer for Agent Commerce,"The current landscape of agentic commerce is defined by a fragmented trust stack. As AI agents move from simple information retrieval to transactional execution, the industry has struggled to reconcile disparate standards like x402, Google UCP, and Mastercard AP4M. Into this architectural divide, Stripe introduced its Shared Payment Token (SPT) in October 2025, positioning the […]",Yahoo,negative
MA,2026-09-15 14:30:00+00:00,Realizing the Dream: Mastercard Research Reveals How Canadian Small Businesses Are Redefining Growth,"Today, Mastercard introduced the Dreamonomics Report1, a new global view of the forces reshaping small business perceptions and approach to growth. According to the research, Canadian Small and Medium Enterprises (SMEs) remain focused on growth with 77% naming steady revenue growth as a top goal, but with a new emphasis on stability and resilience as they navigate a dynamic market.",Yahoo,positive
MA,2026-09-14 17:15:00+00:00,KEO Capital Announces Strategic Partnership with Mastercard to Expand Cross-Border Card Program,"STOCKHOLM, SE / ACCESS Newswire / September 14, 2026 / (STO:KEOC) - AB (publ) ("""" or the ""Company"") (Nasdaq Stockholm:KEOC) is pleased to announce a strategic partnership with Mastercard (NYSE:MA), under which Keo Capital will be granted the ability to issue Mastercard-branded cards as part of its cross-border program.The partnership marks a significant milestone for Keo Capital, aligning the company with a Global payment leader whose network spans more than 200 countries and territories and pro",Yahoo,positive
MA,2026-09-14 15:26:00+00:00,UK banks kick off fundraising in bid to create new payments giant,"Britain’s biggest banks will this week embark on a process to raise tens of millions of pounds to fund the development of a new payments infrastructure vehicle that could ultimately evolve into a domestic alternative to Mastercard and Visa.  Sky News has learnt that the UK Payments Delivery Company (PDC), a newly formed entity, will on Tuesday launch an equity-raise aimed at creating the country's future payments utility.  The establishment of the PDC and its fundraising represent a significant milestone in Britain's efforts to overhaul payments infrastructure which is viewed as archaic and requiring an overhaul to make it fit for a 21st century advanced economy.",Yahoo,positive
MA,2026-09-14 06:15:04+00:00,Mastercard Is A Better Buy Than Visa Right Now,"Mastercard historically outpaces Visa in top-line growth and shows ongoing margin expansion, while Visa's recent growth is seen as a one-off event. Learn more about V and MA stocks here.",SeekingAlpha,positive
NEE,2026-09-22 21:38:01+00:00,Bloom Energy vs. NextEra Energy: Which Renewable Energy Stock Is a Better Buy in 2026?,"Bloom Energy chases AI-driven growth with mounting losses and debt, while NextEra Energy delivers stable profits backed by 6 million utility customers.",Yahoo,positive
NEE,2026-09-22 14:13:28+00:00,Should NextEra’s US$1.9 Billion Google-Backed Nuclear Restart Require Action From NextEra Energy (NEE) Investors?,"NextEra Energy disclosed that it secured a US$1.90 billion U.S. Department of Energy loan to restart the Duane Arnold nuclear plant in Iowa, which is targeted to return to service in early 2029 subject to regulatory approvals and backed by a 25-year power purchase agreement with Google. This federally supported nuclear restart aligns NextEra with fast-growing AI-driven power demand and deepens its long-term relationship with a major technology offtaker. Next, we’ll examine how the US$1.90...",Yahoo,positive
NEE,2026-09-22 13:30:02+00:00,Is It Worth Investing in NextEra (NEE) Based on Wall Street's Bullish Views?,"Based on the average brokerage recommendation (ABR), NextEra (NEE) should be added to one's portfolio. Wall Street analysts' overly optimistic recommendations cast doubt on the effectiveness of this highly sought-after metric. So, is the stock worth buying?",Yahoo,negative
NEE,2026-09-22 07:00:36+00:00,"AI Needs More Electricity, And NextEra Is Building Ahead Of Demand",NextEra Energy remains a strong buy as surging AI power demand and solid execution expand its upside potential to a $150 target. Learn more about NEE stock here.,SeekingAlpha,positive
NEE,2026-09-22 03:36:34+00:00,"NextEra Energy: Undervalued, With A Dominion Energy Merger (Rating Upgrade)","NextEra Energy is the world's largest electric utility, with an almost $190 billion market capitalization. Find out why NEE stock is upgraded to a strong buy.",SeekingAlpha,positive
NEE,2026-09-19 08:01:54+00:00,Can NextEra (NEE) Preserve Its Earnings and Dividend Growth While Adding Dominion?,"NextEra Energy, Inc. (NYSE:NEE) has outlined its growth targets for 2026 and beyond. This comes as the company advances plans to acquire Dominion Energy Inc (NYSE:D). It’s a $67 billion all-stock transaction expected to close before the end of next year. If the merger is completed as expected, it would result in the largest US […]",Yahoo,positive
NEE,2026-09-18 14:05:01+00:00,GE Vernova vs. NextEra Energy: Which Industrials Stock Is a Better Buy in 2026?,GE Vernova is posting record orders and dramatically raising its free cash flow outlook. NextEra is executing steadily but navigating a major merger that won't close for another year.,Yahoo,positive
NEE,2026-09-18 11:23:39+00:00,"Morgan Stanley Maintains Overweight on NextEra Energy, Lowers Price Target to $111",Morgan Stanley  analyst David Arcaro   maintains NextEra Energy (NYSE:NEE) with a Overweight and lowers the price target from $114 to $111.,Benzinga,negative
NEE,2026-09-17 03:09:12+00:00,NextEra Energy: Why I See Limited Upside Despite Its Key Role In Energy Infrastructure,NextEra's Dominion Energy acquisition will create the largest U.S. utility but adds debt and operational transition uncertainty. Learn why NEE stock is a hold.,SeekingAlpha,negative
NEE,2026-09-16 17:44:15+00:00,NextEra Energy: A Premium Worth Paying For,"NextEraâs strong operating margins, regulated earnings base, and exposure to rising data center power demand support long-term growth. Click for more on NEE.",SeekingAlpha,positive
NEE,2026-09-14 13:57:35+00:00,SO vs. NEE: Which Dividend Stock Actually Wins for Retirement Income in 2026?,"Southern Company and NextEra Energy both promise reliable retirement income, but one delivers more cash today while the other builds a far larger stream over time. Knowing which trade-off fits your situation changes everything about how you allocate your utility dollars.",Yahoo,positive
NEE,2026-09-14 11:30:00+00:00,NextEra Energy and Dominion Energy announce transformational Virginia benefits package that puts customers first and positions the Commonwealth as a global energy leader,"JUNO BEACH, Fla. & RICHMOND, Va., September 14, 2026--In direct response to feedback from policymakers and other stakeholders, NextEra Energy, Inc. (NYSE: NEE) and Dominion Energy, Inc. (NYSE: D) today announced a transformational Virginia benefits package as part of their proposed combination, designed to put customers first while positioning the Commonwealth as a global energy leader with long-term bill relief for residential customers, long-term affordability benefits, data center cost protec",Yahoo,positive
XOM,2026-09-22 16:05:01+00:00,Exxon Just Set a Bold 2030 Target for LNG Sales. Here's What 50 Million Tons Actually Means.,Exxon wants to become an even bigger player in the global LNG market.,Yahoo,positive
XOM,2026-09-21 23:27:07+00:00,ExxonMobil Nears a Venezuela Return After 19 Years. Here’s Where the Stock Could Go,"Key Stats for ExxonMobil StockCurrent Price: $163. 54Target Price (Mid): ~$170Street Target: ~$171Potential Total Return: ~4%Annualized IRR: ~1% / yearWhat Happened?ExxonMobil (XOM) is close to walking back into a country that pushed it out nearly two decades ago, and the stock barely blinked.",Yahoo,negative
XOM,2026-09-21 15:37:00+00:00,Can ExxonMobil Turn Carbon Capture Into a Major Growth Market?,"XOM is expanding its Gulf Coast CCS network, targeting up to 100 million metric tons of CO2 storage capacity annually.",Yahoo,positive
XOM,2026-09-21 15:22:42+00:00,"ExxonMobil Refining Upside Could Offset Middle East Earnings Loss, RBC Says","ExxonMobil (XOM) refining upside could offset lost earnings from its Middle East exposure, and the c",Yahoo,positive
XOM,2026-09-21 15:22:34+00:00,"Exxon's 275,000-Barrel-a-Day Joliet Refinery Remains Offline",Restored electricity has not returned Joliet production while fuel markets remain unusually tight.,Yahoo,negative
XOM,2026-09-21 15:10:00+00:00,This Energy Stock Could Give ExxonMobil a Run: Should You Buy?,"VLO's heavy-crude edge, strong refining margins and cheaper valuation could fuel more upside despite higher crude costs.",Yahoo,positive
XOM,2026-09-21 13:02:00+00:00,"Zacks Market Edge Highlights: ExxonMobil, JPMorgan Chase and NVIDIA","ExxonMobil, JPMorgan Chase and NVIDIA headline Zacks Market Edge's 500th episode, with earnings growth and market gains in focus.",Yahoo,positive
XOM,2026-09-21 11:17:25+00:00,ExxonMobil Stock Falls Monday: What's Happening?,ExxonMobil shares are trading lower Monday as crude prices retreat amid recovering Saudi Arabian export volumes.,Benzinga,negative
XOM,2026-09-20 15:51:23+00:00,Targa Resources (TRGP) Gets a Fresh Vote of Confidence from TD Cowen,"Targa Resources Corp. (NYSE:TRGP) has significantly outperformed the wider market this year, posting gains of over 56% since the beginning of 2026. A major catalyst behind this growth was the 20-year fee-based agreement that the company signed with ExxonMobil last month. While there are concerns that the stock’s rally may have topped out, the analysts […]",Yahoo,positive
XOM,2026-09-20 10:11:23+00:00,ExxonMobil Stock And Oil Majors Facing New Pressure On Global Supply Routes,"Missiles near Riyadh, reports of strikes on Aramco facilities in Yanbu and threats to Red Sea shipping have pushed energy security back into the spotlight, and that kind of stress on supply routes can quickly reshape where capital flows. Investors who ignore this risk story may miss out or stay exposed in the wrong places. This piece walks through three integrated oil majors from our screener that are directly tied to this news and explains how the current backdrop could help or hurt each...",Yahoo,negative
XOM,2026-09-18 20:35:00+00:00,Ranking the Safest Dividend Stocks in the Energy Sector Right Now,"ExxonMobil, Enterprise Products Partners, and Brookfield Renewable are safe income plays.",Yahoo,positive
XOM,2026-09-18 17:08:00+00:00,ExxonMobil's Advantaged Assets and Refining Strength Drive Outlook,"XOM's advantaged assets, strong crude prices and elevated refining margins support its production and refining outlook.",Yahoo,positive
XOM,2026-09-18 14:41:35+00:00,Exxon’s 11 Million-Gallon Refinery Goes Dark. How High Can Midwest Gas Prices Go?,"A flooded pump has knocked one of the Midwest's biggest refineries offline at the worst possible moment, and fuel markets from Chicago to Pittsburgh are already stretched thin. The question now is how long Exxon can stay dark before prices in the region hit a new breaking point.",Yahoo,negative
